x-axis,1,2
second,Volt,Volt
-25.00000E-03,-1.01452574E+00,-6.24215E-03
-24.97500E-03,-1.03086745E+00,-5.18687E-03
-24.95000E-03,-1.04877700E+00,-6.24215E-03
-24.92500E-03,-1.06517901E+00,-6.24215E-03
-24.90000E-03,-1.08345037E+00,-6.24215E-03
-24.87500E-03,-1.10045539E+00,-6.24215E-03
-24.85000E-03,-1.11595288E+00,-7.44818E-03
-24.82500E-03,-1.13344032E+00,-5.28737E-03
-24.80000E-03,-1.15044534E+00,-6.59391E-03
-24.77500E-03,-1.16527951E+00,-6.79491E-03
-24.75000E-03,-1.18487750E+00,-6.24215E-03
-24.72500E-03,-1.19838504E+00,-7.19692E-03
-24.70000E-03,-1.21249559E+00,-6.24215E-03
-24.67500E-03,-1.23414384E+00,-6.24215E-03
-24.65000E-03,-1.24976193E+00,-6.24215E-03
-24.62500E-03,-1.26688755E+00,-6.24215E-03
-24.60000E-03,-1.28334987E+00,-6.94566E-03
-24.57500E-03,-1.29770162E+00,-5.89039E-03
-24.55000E-03,-1.31639509E+00,-6.24215E-03
-24.52500E-03,-1.33394283E+00,-7.49843E-03
-24.50000E-03,-1.34919912E+00,-6.24215E-03
-24.47500E-03,-1.36361117E+00,-6.24215E-03
-24.45000E-03,-1.37621419E+00,-6.24215E-03
-24.42500E-03,-1.39792273E+00,-6.24215E-03
-24.40000E-03,-1.40769158E+00,-6.24215E-03
-24.37500E-03,-1.42306846E+00,-6.24215E-03
-24.35000E-03,-1.43766142E+00,-5.18687E-03
-24.32500E-03,-1.45623428E+00,-6.64416E-03
-24.30000E-03,-1.47209358E+00,-5.58888E-03
-24.27500E-03,-1.48554082E+00,-4.98587E-03
-24.25000E-03,-1.50447549E+00,-6.24215E-03
-24.22500E-03,-1.51526947E+00,-5.03612E-03
-24.20000E-03,-1.52859609E+00,-5.13662E-03
-24.17500E-03,-1.54499811E+00,-4.98587E-03
-24.15000E-03,-1.55959107E+00,-6.24215E-03
-24.12500E-03,-1.57321922E+00,-5.48838E-03
-24.10000E-03,-1.58739006E+00,-6.24215E-03
-24.07500E-03,-1.60156093E+00,-5.08637E-03
-24.05000E-03,-1.61693781E+00,-6.14165E-03
-24.02500E-03,-1.63002323E+00,-6.24215E-03
-24.00000E-03,-1.64166141E+00,-5.23713E-03
-23.97500E-03,-1.65908855E+00,-4.98587E-03
-23.95000E-03,-1.67199309E+00,-5.33763E-03
-23.92500E-03,-1.68236493E+00,-6.24215E-03
-23.90000E-03,-1.69575188E+00,-6.24215E-03
