x-axis,1,2
second,Volt,Volt
-25.00000E-03,+3.76625310E+00,+7.58755E-03
-24.97500E-03,+3.76625310E+00,+7.58554E-03
-24.95000E-03,+3.76956968E+00,+7.63328E-03
-24.92500E-03,+3.76755963E+00,+7.63780E-03
-24.90000E-03,+3.76786114E+00,+7.65287E-03
-24.87500E-03,+3.73157973E+00,+6.92423E-03
-24.85000E-03,+3.73600184E+00,+6.99709E-03
-24.82500E-03,+3.73137873E+00,+6.94986E-03
-24.80000E-03,+3.73288627E+00,+6.96845E-03
-24.77500E-03,+3.72997170E+00,+6.94132E-03
-24.75000E-03,+3.72203198E+00,+6.78855E-03
-24.72500E-03,+3.70032345E+00,+6.34735E-03
-24.70000E-03,+3.69841391E+00,+6.33227E-03
-24.67500E-03,+3.70072546E+00,+6.36594E-03
-24.65000E-03,+3.69841391E+00,+6.32172E-03
-24.62500E-03,+3.67379077E+00,+5.90915E-03
-24.60000E-03,+3.66434356E+00,+5.71971E-03
-24.57500E-03,+3.66575059E+00,+5.76242E-03
-24.55000E-03,+3.65519780E+00,+5.52272E-03
-24.52500E-03,+3.63559984E+00,+5.23780E-03
-24.50000E-03,+3.63509733E+00,+5.20564E-03
-24.47500E-03,+3.60293652E+00,+4.74031E-03
-24.45000E-03,+3.60424305E+00,+4.73579E-03
-24.42500E-03,+3.60293652E+00,+4.73579E-03
-24.40000E-03,+3.58454455E+00,+4.47850E-03
-24.37500E-03,+3.58283601E+00,+4.47197E-03
-24.35000E-03,+3.57399178E+00,+4.31820E-03
-24.32500E-03,+3.54595159E+00,+3.96544E-03
-24.30000E-03,+3.54635360E+00,+3.92373E-03
-24.27500E-03,+3.51338879E+00,+3.56292E-03
-24.25000E-03,+3.51499682E+00,+3.58001E-03
-24.22500E-03,+3.47740889E+00,+3.16544E-03
-24.20000E-03,+3.48424306E+00,+3.18755E-03
-24.17500E-03,+3.44967019E+00,+2.83328E-03
-24.15000E-03,+3.44685611E+00,+2.80212E-03
-24.12500E-03,+3.41750937E+00,+2.52473E-03
-24.10000E-03,+3.41570035E+00,+2.54333E-03
-24.07500E-03,+3.38685612E+00,+2.24735E-03
-24.05000E-03,+3.36122792E+00,+2.00463E-03
-24.02500E-03,+3.35228325E+00,+1.98152E-03
-24.00000E-03,+3.32404205E+00,+1.75086E-03
-23.97500E-03,+3.32293652E+00,+1.74031E-03
-23.95000E-03,+3.29137873E+00,+1.53227E-03
-23.92500E-03,+3.26062495E+00,+1.29508E-03
-23.90000E-03,+3.26112748E+00,+1.31921E-03
