x-axis,1,2
second,Volt,Volt
-25.00000E-03,-984.07034E-03,+39.26E-06
-24.97500E-03,-1.00098692E+00,+1.29554E-03
-24.95000E-03,-1.02111959E+00,+893.53E-06
-24.92500E-03,-1.03810049E+00,+1.29554E-03
-24.90000E-03,-1.05598190E+00,+491.52E-06
-24.87500E-03,-1.07444220E+00,+1.29554E-03
-24.85000E-03,-1.09032964E+00,+1.34579E-03
-24.82500E-03,-1.10994773E+00,+1.29554E-03
-24.80000E-03,-1.12512763E+00,+943.78E-06
-24.77500E-03,-1.14365225E+00,+1.29554E-03
-24.75000E-03,-1.15580903E+00,+2.55182E-03
-24.72500E-03,-1.17780702E+00,+2.25031E-03
-24.70000E-03,-1.19189346E+00,+1.29554E-03
-24.67500E-03,-1.20585124E+00,+1.29554E-03
-24.65000E-03,-1.22694874E+00,+1.29554E-03
-24.62500E-03,-1.24135678E+00,+1.29554E-03
-24.60000E-03,-1.25885225E+00,+592.02E-06
-24.57500E-03,-1.27673365E+00,+1.29554E-03
-24.55000E-03,-1.29319999E+00,+1.14479E-03
-24.52500E-03,-1.30863718E+00,+89.51E-06
-24.50000E-03,-1.32593969E+00,+1.29554E-03
-24.47500E-03,-1.33931858E+00,+1.29554E-03
-24.45000E-03,-1.35379095E+00,+2.55182E-03
-24.42500E-03,-1.36935678E+00,+1.29554E-03
-24.40000E-03,-1.38955376E+00,+1.29554E-03
-24.37500E-03,-1.40055276E+00,+39.26E-06
-24.35000E-03,-1.41341707E+00,+2.35082E-03
-24.32500E-03,-1.43168441E+00,+441.27E-06
-24.30000E-03,-1.44641406E+00,+1.29554E-03
-24.27500E-03,-1.46165828E+00,+843.28E-06
-24.25000E-03,-1.47838190E+00,+2.30056E-03
-24.22500E-03,-1.49388340E+00,+1.29554E-03
-24.20000E-03,-1.50449648E+00,+1.29554E-03
-24.17500E-03,-1.51954772E+00,+2.20007E-03
-24.15000E-03,-1.53903718E+00,+1.29554E-03
-24.12500E-03,-1.55170853E+00,+1.29554E-03
-24.10000E-03,-1.56412261E+00,+1.59705E-03
-24.07500E-03,-1.57621507E+00,+1.29554E-03
-24.05000E-03,-1.59190953E+00,+1.29554E-03
-24.02500E-03,-1.60606030E+00,+1.29554E-03
-24.00000E-03,-1.62085427E+00,+2.04931E-03
-23.97500E-03,-1.63121004E+00,+1.99905E-03
-23.95000E-03,-1.64819094E+00,+2.20006E-03
-23.92500E-03,-1.66285627E+00,+1.29554E-03
-23.90000E-03,-1.67379095E+00,+2.50157E-03
