x-axis,1,2
second,Volt,Volt
-25.00000E-03,+3.40946918E+00,+699.70948E-03
-24.97500E-03,+3.40735863E+00,+695.94063E-03
-24.95000E-03,+3.41027320E+00,+700.56375E-03
-24.92500E-03,+3.40695662E+00,+697.19691E-03
-24.90000E-03,+3.41198175E+00,+702.22204E-03
-24.87500E-03,+3.40494657E+00,+697.19691E-03
-24.85000E-03,+3.38444406E+00,+679.70948E-03
-24.82500E-03,+3.38715763E+00,+678.65420E-03
-24.80000E-03,+3.38796165E+00,+679.25722E-03
-24.77500E-03,+3.38796165E+00,+680.01098E-03
-24.75000E-03,+3.38534858E+00,+679.60898E-03
-24.72500E-03,+3.38142897E+00,+676.04112E-03
-24.70000E-03,+3.35961994E+00,+658.35269E-03
-24.67500E-03,+3.36655461E+00,+660.76475E-03
-24.65000E-03,+3.36112748E+00,+658.25219E-03
-24.62500E-03,+3.36575059E+00,+660.76475E-03
-24.60000E-03,+3.34615259E+00,+644.33258E-03
-24.57500E-03,+3.34162999E+00,+640.66425E-03
-24.55000E-03,+3.34193150E+00,+640.51350E-03
-24.52500E-03,+3.32956967E+00,+629.80997E-03
-24.50000E-03,+3.31650436E+00,+620.56375E-03
-24.47500E-03,+3.31489632E+00,+620.11149E-03
-24.45000E-03,+3.29379080E+00,+600.46325E-03
-24.42500E-03,+3.29389130E+00,+600.06124E-03
-24.40000E-03,+3.29348928E+00,+599.40797E-03
-24.37500E-03,+3.28384105E+00,+590.41299E-03
-24.35000E-03,+3.27881592E+00,+587.69943E-03
-24.32500E-03,+3.27529831E+00,+583.57881E-03
-24.30000E-03,+3.25620285E+00,+567.79993E-03
-24.27500E-03,+3.25600184E+00,+568.85519E-03
-24.25000E-03,+3.23358979E+00,+548.95571E-03
-24.22500E-03,+3.23369030E+00,+550.26225E-03
-24.20000E-03,+3.21067522E+00,+531.21702E-03
-24.17500E-03,+3.21208226E+00,+530.66426E-03
-24.15000E-03,+3.18946918E+00,+509.86023E-03
-24.12500E-03,+3.18635360E+00,+506.74464E-03
-24.10000E-03,+3.16826316E+00,+492.12154E-03
-24.07500E-03,+3.16554958E+00,+488.75471E-03
-24.05000E-03,+3.14565009E+00,+472.32255E-03
-24.02500E-03,+3.12786110E+00,+456.14160E-03
-24.00000E-03,+3.12404205E+00,+452.22204E-03
-23.97500E-03,+3.09901693E+00,+432.67431E-03
-23.95000E-03,+3.09931845E+00,+434.63410E-03
-23.92500E-03,+3.07750938E+00,+413.27732E-03
-23.90000E-03,+3.05620279E+00,+396.44310E-03
