x-axis,1,2
second,Volt,Volt
-25.00000E-03,+3.76625310E+00,+4.49709E-03
-24.97500E-03,+3.76414255E+00,+4.49307E-03
-24.95000E-03,+3.76705712E+00,+4.48403E-03
-24.92500E-03,+3.76374054E+00,+4.45991E-03
-24.90000E-03,+3.76786114E+00,+4.50966E-03
-24.87500E-03,+3.76374054E+00,+4.47197E-03
-24.85000E-03,+3.73358978E+00,+4.02122E-03
-24.82500E-03,+3.72886617E+00,+4.03378E-03
-24.80000E-03,+3.73107722E+00,+4.04132E-03
-24.77500E-03,+3.73248426E+00,+4.04333E-03
-24.75000E-03,+3.73007219E+00,+4.02725E-03
-24.72500E-03,+3.73610235E+00,+4.07951E-03
-24.70000E-03,+3.69821290E+00,+3.61770E-03
-24.67500E-03,+3.70323803E+00,+3.67951E-03
-24.65000E-03,+3.69781089E+00,+3.62725E-03
-24.62500E-03,+3.70092647E+00,+3.65539E-03
-24.60000E-03,+3.69399178E+00,+3.58202E-03
-24.57500E-03,+3.66394155E+00,+3.26242E-03
-24.55000E-03,+3.66514757E+00,+3.25187E-03
-24.52500E-03,+3.66565009E+00,+3.26544E-03
-24.50000E-03,+3.63308727E+00,+2.91669E-03
-24.47500E-03,+3.63218275E+00,+2.90162E-03
-24.45000E-03,+3.62233347E+00,+2.80061E-03
-24.42500E-03,+3.60213250E+00,+2.60463E-03
-24.40000E-03,+3.60333853E+00,+2.63579E-03
-24.37500E-03,+3.60042393E+00,+2.57498E-03
-24.35000E-03,+3.57992145E+00,+2.42222E-03
-24.32500E-03,+3.57861491E+00,+2.41569E-03
-24.30000E-03,+3.54635360E+00,+2.15438E-03
-24.27500E-03,+3.54766014E+00,+2.15589E-03
-24.25000E-03,+3.51549934E+00,+1.93428E-03
-24.22500E-03,+3.51499682E+00,+1.90865E-03
-24.20000E-03,+3.49318772E+00,+1.71167E-03
-24.17500E-03,+3.48484607E+00,+1.69207E-03
-24.15000E-03,+3.45740885E+00,+1.50111E-03
-24.12500E-03,+3.45268525E+00,+1.48202E-03
-24.10000E-03,+3.41951944E+00,+1.29659E-03
-24.07500E-03,+3.41680586E+00,+1.28101E-03
-24.05000E-03,+3.38806211E+00,+1.13328E-03
-24.02500E-03,+3.38434356E+00,+1.11468E-03
-24.00000E-03,+3.35318778E+00,+961.92E-06
-23.97500E-03,+3.33027315E+00,+856.89E-06
-23.95000E-03,+3.32333853E+00,+837.80E-06
-23.92500E-03,+3.29107722E+00,+714.18E-06
-23.90000E-03,+3.28886617E+00,+715.69E-06
