x-axis,1,2
second,Volt,Volt
-25.00000E-03,-1.00698805E+00,-3.72959E-03
-24.97500E-03,-1.02761117E+00,-3.93059E-03
-24.95000E-03,-1.04274685E+00,-3.32758E-03
-24.92500E-03,-1.06059610E+00,-3.72959E-03
-24.90000E-03,-1.07904836E+00,-3.72959E-03
-24.87500E-03,-1.09563127E+00,-3.98084E-03
-24.85000E-03,-1.10992273E+00,-3.72959E-03
-24.82500E-03,-1.13271670E+00,-3.72959E-03
-24.80000E-03,-1.14616394E+00,-3.72959E-03
-24.77500E-03,-1.16244534E+00,-1.92054E-03
-24.75000E-03,-1.18065640E+00,-3.22707E-03
-24.72500E-03,-1.19615388E+00,-2.77481E-03
-24.70000E-03,-1.21201318E+00,-3.72959E-03
-24.67500E-03,-1.22998303E+00,-3.72959E-03
-24.65000E-03,-1.24481720E+00,-3.42808E-03
-24.62500E-03,-1.26296796E+00,-2.97582E-03
-24.60000E-03,-1.27780213E+00,-3.72959E-03
-24.57500E-03,-1.29360112E+00,-2.47330E-03
-24.55000E-03,-1.31090766E+00,-2.47330E-03
-24.52500E-03,-1.32948052E+00,-3.72959E-03
-24.50000E-03,-1.34558102E+00,-3.72959E-03
-24.47500E-03,-1.35866645E+00,-3.72959E-03
-24.45000E-03,-1.37404333E+00,-3.72959E-03
-24.42500E-03,-1.39279711E+00,-3.32757E-03
-24.40000E-03,-1.40672675E+00,-2.47330E-03
-24.37500E-03,-1.42005338E+00,-1.21702E-03
-24.35000E-03,-1.43543027E+00,-3.52858E-03
-24.32500E-03,-1.45279710E+00,-2.87531E-03
-24.30000E-03,-1.46690766E+00,-3.07632E-03
-24.27500E-03,-1.47951067E+00,-2.47330E-03
-24.25000E-03,-1.49814384E+00,-2.72456E-03
-24.22500E-03,-1.51062625E+00,-2.47330E-03
-24.20000E-03,-1.52618404E+00,-3.57883E-03
-24.17500E-03,-1.54156093E+00,-3.72959E-03
-24.15000E-03,-1.55675690E+00,-3.02607E-03
-24.12500E-03,-1.56899811E+00,-3.72959E-03
-24.10000E-03,-1.58208353E+00,-2.77481E-03
-24.07500E-03,-1.60246544E+00,-3.72959E-03
-24.05000E-03,-1.61139006E+00,-2.47330E-03
-24.02500E-03,-1.62658604E+00,-2.47330E-03
-24.00000E-03,-1.63864636E+00,-3.22708E-03
-23.97500E-03,-1.65486746E+00,-3.02607E-03
-23.95000E-03,-1.66596294E+00,-3.37782E-03
-23.92500E-03,-1.67953076E+00,-3.57883E-03
-23.90000E-03,-1.68978203E+00,-2.47330E-03
