x-axis,1,2
second,Volt,Volt
-25.00000E-03,-1.00397298E+00,-4.98587E-03
-24.97500E-03,-1.02562122E+00,-3.72959E-03
-24.95000E-03,-1.03967147E+00,-4.98587E-03
-24.92500E-03,-1.05758102E+00,-3.72959E-03
-24.90000E-03,-1.07838504E+00,-4.18185E-03
-24.87500E-03,-1.09231469E+00,-2.72456E-03
-24.85000E-03,-1.11100815E+00,-3.77984E-03
-24.82500E-03,-1.12891770E+00,-3.72959E-03
-24.80000E-03,-1.14375187E+00,-4.98587E-03
-24.77500E-03,-1.16009358E+00,-3.72959E-03
-24.75000E-03,-1.17914886E+00,-4.48335E-03
-24.72500E-03,-1.19350062E+00,-4.98587E-03
-24.70000E-03,-1.20809359E+00,-3.83009E-03
-24.67500E-03,-1.22950062E+00,-3.72959E-03
-24.65000E-03,-1.24336997E+00,-3.72959E-03
-24.62500E-03,-1.25995288E+00,-3.72959E-03
-24.60000E-03,-1.27346042E+00,-4.43310E-03
-24.57500E-03,-1.29275690E+00,-3.72959E-03
-24.55000E-03,-1.31000313E+00,-3.72959E-03
-24.52500E-03,-1.32628454E+00,-3.72959E-03
-24.50000E-03,-1.34226444E+00,-3.98084E-03
-24.47500E-03,-1.35758102E+00,-3.72959E-03
-24.45000E-03,-1.37090766E+00,-3.12657E-03
-24.42500E-03,-1.39291770E+00,-4.58385E-03
-24.40000E-03,-1.40316897E+00,-3.72959E-03
-24.37500E-03,-1.41703831E+00,-3.72959E-03
-24.35000E-03,-1.43338001E+00,-3.72959E-03
-24.32500E-03,-1.44972172E+00,-3.72959E-03
-24.30000E-03,-1.46527951E+00,-3.72959E-03
-24.27500E-03,-1.48089760E+00,-3.72959E-03
-24.25000E-03,-1.49693780E+00,-2.47330E-03
-24.22500E-03,-1.51496795E+00,-3.72959E-03
-24.20000E-03,-1.52087750E+00,-2.47330E-03
-24.17500E-03,-1.53721921E+00,-2.47330E-03
-24.15000E-03,-1.55440514E+00,-3.72959E-03
-24.12500E-03,-1.56658605E+00,-3.22707E-03
-24.10000E-03,-1.57906846E+00,-2.77481E-03
-24.07500E-03,-1.59541017E+00,-2.57381E-03
-24.05000E-03,-1.60988252E+00,-3.72959E-03
-24.02500E-03,-1.62363128E+00,-3.72959E-03
-24.00000E-03,-1.63412373E+00,-3.72959E-03
-23.97500E-03,-1.64931973E+00,-4.28235E-03
-23.95000E-03,-1.66469659E+00,-4.08135E-03
-23.92500E-03,-1.67536997E+00,-2.62406E-03
-23.90000E-03,-1.68815389E+00,-3.72959E-03
